,station_name,station_latitude,station_longitude,fsq_id,poi_name,poi_id,poi_category,poi_distance
2295,Alberni & Jervis,49.28763,-123.127245,5c5b27d3a35dce002c4cff4f,Bonus Bakery,13002,Bakery,180
2296,Alberni & Jervis,49.28763,-123.127245,53e473b2498e59eb2d12b380,Zefferellis,13236,Italian Restaurant,192
2297,Alberni & Jervis,49.28763,-123.127245,625e0e31e83da87486b8a158,Red Burrito,13305,Burrito Restaurant,199
2298,Alberni & Jervis,49.28763,-123.127245,621be58c1842953d0266091c,Freshslice Pizza,13064,Pizzeria,209
2299,Alberni & Jervis,49.28763,-123.127245,61a1b72396e4234908bd2dbc,Mott 32,13099,Chinese Restaurant,220
2300,Alberni & Jervis,49.28763,-123.127245,6291cc2ec27d1c5140bc6ab5,Karma Lounge,13016,Lounge,230
2301,Alberni & Jervis,49.28763,-123.127245,5b47ee4231fd14002c01b816,Castella Cheesecake,13002,Bakery,235
2302,Alberni & Jervis,49.28763,-123.127245,603ececbb80ab26e9db2510c,Hello Nori,13276,Sushi Restaurant,239
2303,Stanley Park - Information Booth,49.297933,-123.130758,4aaa6a90f964a520df5520e3,Vancouver Aquarium,10002,Aquarium,208
2304,Stanley Park - Information Booth,49.297933,-123.130758,4f345d93e4b04a0243c550f2,Vancouver Aquarium Cafe,13034,Café,221
2305,Stanley Park - Information Booth,49.297933,-123.130758,62db1ef9fa26d00a7790c4a1,Bicycle Bistro,13034,Café,211
2306,Pender & Gore,49.280284,-123.097052,5fb18c58806fd264598ea762,Kevin & Kevin,13034,Café,8
2307,Pender & Gore,49.280284,-123.097052,608cc5486a2833450485bdcf,Barbara,13065,Restaurant,12
2308,Pender & Gore,49.280284,-123.097052,57242c7ecd1040df61be5d0b,Kissa Tanto,13236,Italian Restaurant,79
2309,Pender & Gore,49.280284,-123.097052,5c75fa29ad1789002ce814c2,Manpuku Bento,13263,Japanese Restaurant,35
2310,Pender & Gore,49.280284,-123.097052,5232a7428bbdeb25735b08df,The Emerald,13016,Lounge,75
2311,Pender & Gore,49.280284,-123.097052,5ce09caf916bc1002c80c4d9,La Boqueria,13345,Spanish Restaurant,48
2312,Pender & Gore,49.280284,-123.097052,583a00b6809a772320ac07dd,Klaus's Kaffee Haus,13034,Café,52
2313,Pender & Gore,49.280284,-123.097052,5dfbfde903fd76000772ca0e,Mello,13043,Donut Shop,132
2314,Pender & Gore,49.280284,-123.097052,54bbec40498e8e0eafdc56c7,Propaganda Coffee,13034,Café,151
2315,Pender & Gore,49.280284,-123.097052,4bdb45f83904a5931894499e,Maxim's Restaurant 美心餅店,13099,Chinese Restaurant,95
2316,Pender & Gore,49.280284,-123.097052,4bdda6fae75c0f47060fc503,Kam Wai Dim Sum,13065,Restaurant,102
2317,Pender & Gore,49.280284,-123.097052,4b7d84e9f964a520f9c32fe3,Sun Fresh Bakery House,13002,Bakery,121
2318,Pender & Gore,49.280284,-123.097052,59a1d633a8eb606ea8575439,Kokomo,13377,Vegan and Vegetarian Restaurant,114
2319,Pender & Gore,49.280284,-123.097052,4aa7fa85f964a520704e20e3,Phnom Penh,13072,Asian Restaurant,213
2320,Pender & Gore,49.280284,-123.097052,5ae4c0e32496230039dde1b0,Jang Mo Jib,13289,Korean Restaurant,121
2321,Pender & Gore,49.280284,-123.097052,4c3cc0cd7c1ee21e78028d71,Savoy Pub,19014,Hotel,129
2322,Pender & Gore,49.280284,-123.097052,57d46e7e498eeae941cbef50,Virtuous Pie,13046,Ice Cream Parlor,210
2323,Pender & Gore,49.280284,-123.097052,4e99cefcf790b2a9190a854e,Treasure Green Tea Co,13035,Coffee Shop,220
2324,Pender & Gore,49.280284,-123.097052,4ab2bd69f964a5201a6c20e3,Gain Wah Restaurant,13102,Cantonese Restaurant,173
2325,Pender & Gore,49.280284,-123.097052,54ce8759498ede96b0c2d9ad,The Ramen Butcher,13099,Chinese Restaurant,223
2326,Pender & Gore,49.280284,-123.097052,4b200812f964a520602c24e3,Boss Bakery & Restaurant,13002,Bakery,201
2327,Pender & Gore,49.280284,-123.097052,4c2a8ba1b34ad13a8178e8ce,Kent's Kitchen,13099,Chinese Restaurant,158
2328,Pender & Gore,49.280284,-123.097052,595ad6c98a6f171c0a153166,Vegan Supply Chinatown,17069,Grocery Store / Supermarket,165
2329,Pender & Gore,49.280284,-123.097052,5a19e0d13c858d332c664703,Tim Hortons,13032,"Cafes, Coffee, and Tea Houses",199
2330,Pender & Gore,49.280284,-123.097052,5f0f54bfb36482425744d52a,Red Beef Noodle Kitchen,13315,Noodle Restaurant,179
2331,Pender & Gore,49.280284,-123.097052,5ef4f9c9b734a80007e49e04,Hastings Mill Brewing Co Ltd,13003,Bar,192
2332,Pender & Gore,49.280284,-123.097052,4f4beef0e4b0ef28497bb575,Scent of a Sandwich,11057,Caterer,195
2333,Pender & Gore,49.280284,-123.097052,6105d8131ab3b04ecc7dda85,Blnd Tger Dumplings,13137,Dumpling Restaurant,200
2334,Pender & Gore,49.280284,-123.097052,4d951fc661a3a1cd7a0c7d42,Ten Ren Tea & Ginseng Co  Ltd,13035,Coffee Shop,205
2335,Pender & Gore,49.280284,-123.097052,5c9edc51088158002c42ee86,Wara Thai,13352,Thai Restaurant,205
2336,Pender & Gore,49.280284,-123.097052,4ab97120f964a520637f20e3,Waves Coffee House,13035,Coffee Shop,210
2337,Pender & Gore,49.280284,-123.097052,4db3baea4b226b343d7fe178,Empress Hotel,19014,Hotel,212
2338,Pender & Gore,49.280284,-123.097052,5fa50757d2099b7fcff4a2f0,Pizza Coming Soon,13064,Pizzeria,219
2339,Pender & Gore,49.280284,-123.097052,5d466bd6da598900080b9df0,Buttermere Patisserie Cafe,13034,Café,232
2340,Pender & Gore,49.280284,-123.097052,5f9e060e31dae12ce077c981,Mila,13377,Vegan and Vegetarian Restaurant,239
2341,Carrall & Seawall,49.276294,-123.106534,545447e8498e88d56f84cb6b,Harbour Event Centre,10032,Night Club,197
2342,Carrall & Seawall,49.276294,-123.106534,4aabe512f964a520bf5a20e3,Gossip Night Club,10032,Night Club,196
2343,Carrall & Seawall,49.276294,-123.106534,4c9a28cc13de95215a34d653,Triple O's,13031,Burger Joint,208
2344,Glen & Union,49.277469,-123.081315,4aab0973f964a520a65820e3,La Casa Gelato,13046,Ice Cream Parlor,63
2345,Glen & Union,49.277469,-123.081315,5815754438fada27f6999ae5,Luppolo Brewing Co,13003,Bar,79
2346,Adanac & McLean,49.277665,-123.073653,52ae14c511d2ab1eae1b6e61,Bomber Brewing,13029,Brewery,73
2347,Adanac & McLean,49.277665,-123.073653,51d8d9d4498e5379b2d2d4f1,Hwkrs Mrkt,13054,Food Truck,71
2348,Adanac & McLean,49.277665,-123.073653,54e123ff498eccd401d43e25,Off the Rail Brewing,13029,Brewery,177
2349,Adanac & McLean,49.277665,-123.073653,59f2476c65cdf8641b5f85f7,East Vancouver Brewing Co,13029,Brewery,204
2350,Adanac & McLean,49.277665,-123.073653,59449f7a747ecd08014edd01,Earnest Ice Cream,13046,Ice Cream Parlor,223
2351,Adanac & McLean,49.277665,-123.073653,5f2874968101276da0792b47,Takenaka,13276,Sushi Restaurant,157
2352,Adanac & McLean,49.277665,-123.073653,6190506fdd36f146b5b4e03d,Kozu Sushi Pizza,13276,Sushi Restaurant,161
2353,Adanac & McLean,49.277665,-123.073653,4ab67bd3f964a5205c7720e3,Uprising Breads Bakery,13002,Bakery,250
2354,Adanac & McLean,49.277665,-123.073653,5fd52d50a4a9ac5c9d9e7cc6,Coho Commissary,13034,Café,169
2355,Adanac & McLean,49.277665,-123.073653,610ae84b4883db7c0d698d68,Khoe Vietnamese,13379,Vietnamese Restaurant,177
2356,Commercial & Adanac,49.277436,-123.070427,59f2476c65cdf8641b5f85f7,East Vancouver Brewing Co,13029,Brewery,80
2357,Commercial & Adanac,49.277436,-123.070427,4ab67bd3f964a5205c7720e3,Uprising Breads Bakery,13002,Bakery,79
2358,Commercial & Adanac,49.277436,-123.070427,54d173b2498e8535cfe052f3,Kin Kao Thai Kitchen,13352,Thai Restaurant,128
2359,Commercial & Adanac,49.277436,-123.070427,5b242d9bc876c8002c2db876,The Downlow Chicken Shack,13055,Fried Chicken Joint,136
2360,Commercial & Adanac,49.277436,-123.070427,4aa82cd4f964a520d44f20e3,Bump N Grind Specialty Coffee,13035,Coffee Shop,139
2361,Commercial & Adanac,49.277436,-123.070427,5b2ef843b77c77002c371ede,Pepino's,13236,Italian Restaurant,188
2362,Commercial & Adanac,49.277436,-123.070427,4ab7c9c8f964a520cb7a20e3,Sunrise Pizza & Steak House,13065,Restaurant,181
2363,Commercial & Adanac,49.277436,-123.070427,618045e2953047547763c21a,Vennie’s Sub Shop,13334,Sandwich Restaurant,114
2364,Commercial & Adanac,49.277436,-123.070427,4f0f9ae2e4b0297e54688b59,Windjammer,13051,Fish and Chips Shop,159
2365,Commercial & Adanac,49.277436,-123.070427,5bbcf5aa826444002cc0d824,Caffe la Tana,13034,Café,136
2366,Commercial & Adanac,49.277436,-123.070427,4ec6fe8a0e6158bafdff6f14,Andy's Bakery Ltd,13002,Bakery,143
2367,Commercial & Adanac,49.277436,-123.070427,4bdce12e2a3a0f4751d3b4b6,Zawa Restaurant,13031,Burger Joint,142
2368,Commercial & Adanac,49.277436,-123.070427,4cddb9c1c4f6a35d0b36c56c,Eternal Abundance,13039,Deli,228
2369,Commercial & Adanac,49.277436,-123.070427,5a4fb4e051950e051a18dfc9,Joe's Grill,13068,American Restaurant,197
2370,Commercial & Adanac,49.277436,-123.070427,4aa7f9fff964a520684e20e3,Lime Japanese Cuisine,13263,Japanese Restaurant,208
2371,Commercial & Adanac,49.277436,-123.070427,5fa469466e1d2e5056f399ee,Mogu Fried Chicken,13263,Japanese Restaurant,229
2372,Commercial & Adanac,49.277436,-123.070427,4b71d2caf964a520905e2de3,Britannia Sushi,13276,Sushi Restaurant,235
2373,Pender & Commercial,49.280332,-123.070068,5b2ef843b77c77002c371ede,Pepino's,13236,Italian Restaurant,137
2374,Pender & Commercial,49.280332,-123.070068,4b5a2cfbf964a5202ab228e3,Storm Brewing Ltd,13029,Brewery,184
2375,Pender & Commercial,49.280332,-123.070068,5a80787d4928145657368196,Yolks,13028,Breakfast Spot,214
2376,Pender & Commercial,49.280332,-123.070068,5bbcf5aa826444002cc0d824,Caffe la Tana,13034,Café,192
2377,Pender & Commercial,49.280332,-123.070068,59f5331facb00b73e311a7f4,Resurrection Spirits Distillery & Tasting Room,13003,Bar,199
2378,Pender & Commercial,49.280332,-123.070068,4b9c5e3ef964a520486336e3,Franklin Room,13016,Lounge,225
2379,Keefer & Princess,49.279369,-123.091241,509ff4a5e4b057cac4d322c9,Finch's Market,13035,Coffee Shop,184
2380,Keefer & Princess,49.279369,-123.091241,4d9ad9ed73df8cfa7733e8ec,Chinatown Palace,13099,Chinese Restaurant,131
2381,Keefer & Princess,49.279369,-123.091241,557a3846498ee12e5ed1f7e3,The Heatley,10039,Music Venue,224
2382,Keefer & Princess,49.279369,-123.091241,4adeb7a8f964a520ad7621e3,Benny's Market,13039,Deli,215
2383,Keefer & Princess,49.279369,-123.091241,6158d30643ef3e39e34278a2,Coca Leaf Cafe,13034,Café,227
2384,Keefer & Princess,49.279369,-123.091241,5cbceb4b237dee002c0fdeb7,High Score! Lounge,13016,Lounge,227
2385,Alexander & Railway,49.283992,-123.091206,5d7e329cf6e3190008e359db,The Pace,10032,Night Club,74
2386,Alexander & Railway,49.283992,-123.091206,5973f2976e46504a8bc6ebff,Dosanko,13263,Japanese Restaurant,167
2387,Alexander & Railway,49.283992,-123.091206,4cbe0ce40adda35d62ad14e3,Trumps Fine Food Merchants Caterers & Wholesalers,13002,Bakery,123
2388,Alexander & Railway,49.283992,-123.091206,5398bf21498e67ef85f27013,Gorilla Food,13377,Vegan and Vegetarian Restaurant,198
2389,Alexander & Railway,49.283992,-123.091206,561febcf498ed6af8652c4eb,The Uncommon Cafe,13034,Café,204
2390,Alexander & Railway,49.283992,-123.091206,4c8d72baed3ab60c67b77021,Gah Lok Dim Sum Co Ltd,17057,Food and Beverage Retail,4018
2391,Napier & Commercial,49.274881,-123.069323,555df6c9498ec05757a9ef70,Moja Coffee,13035,Coffee Shop,16
2392,Napier & Commercial,49.274881,-123.069323,4aecb34ff964a52060ca21e3,Pizza Garden,13064,Pizzeria,22
2393,Napier & Commercial,49.274881,-123.069323,5256c3bf498e4a720085f2cf,Sula Indian Restaurant,13199,Indian Restaurant,48
2394,Napier & Commercial,49.274881,-123.069323,5f00f72289dce8008504b1fa,The Lunch Lady,13379,Vietnamese Restaurant,8
2395,Napier & Commercial,49.274881,-123.069323,4cddb9c1c4f6a35d0b36c56c,Eternal Abundance,13039,Deli,66
2396,Napier & Commercial,49.274881,-123.069323,5d959d36718dfa0008f72e41,The Pizza Castle & Indian Curry,13377,Vegan and Vegetarian Restaurant,18
2397,Napier & Commercial,49.274881,-123.069323,4aa80271f964a520af4e20e3,Biercraft,10000,Arts and Entertainment,109
2398,Napier & Commercial,49.274881,-123.069323,4aa9ac06f964a520ca5420e3,Joe's Cafe,10045,Pool Hall,96
2399,Napier & Commercial,49.274881,-123.069323,62e837209f438d4eca02a32f,The Drive Canteen,13382,Snack Place,48
2400,Napier & Commercial,49.274881,-123.069323,4ab7c9c8f964a520cb7a20e3,Sunrise Pizza & Steak House,13065,Restaurant,114
2401,Napier & Commercial,49.274881,-123.069323,4b71d2caf964a520905e2de3,Britannia Sushi,13276,Sushi Restaurant,60
2402,Napier & Commercial,49.274881,-123.069323,4aa7350bf964a520464c20e3,Havana,13135,Cuban Restaurant,133
2403,Napier & Commercial,49.274881,-123.069323,5a3c6926898bdc16c1092eb1,Kulinarya,13146,Filipino Restaurant,66
2404,Napier & Commercial,49.274881,-123.069323,5fa469466e1d2e5056f399ee,Mogu Fried Chicken,13263,Japanese Restaurant,69
2405,Napier & Commercial,49.274881,-123.069323,4aa9b6fbf964a520fe5420e3,Fets Whisky Kitchen,13068,American Restaurant,148
2406,Napier & Commercial,49.274881,-123.069323,4bca92c1511f9521802db0c7,Portuguese Club of Vancouver,12082,Organization,76
2407,Napier & Commercial,49.274881,-123.069323,5b242d9bc876c8002c2db876,The Downlow Chicken Shack,13055,Fried Chicken Joint,161
2408,Napier & Commercial,49.274881,-123.069323,58fd635835dfa707a416c32a,Thai Basil Restaurant,13352,Thai Restaurant,80
2409,Napier & Commercial,49.274881,-123.069323,54d173b2498e8535cfe052f3,Kin Kao Thai Kitchen,13352,Thai Restaurant,170
2410,Napier & Commercial,49.274881,-123.069323,4aa7f9fff964a520684e20e3,Lime Japanese Cuisine,13263,Japanese Restaurant,86
2411,Napier & Commercial,49.274881,-123.069323,502ef97ce4b047ef9a41d5aa,Absinthe Bistro,13027,Bistro,167
2412,Napier & Commercial,49.274881,-123.069323,5a4fb4e051950e051a18dfc9,Joe's Grill,13068,American Restaurant,102
2413,Napier & Commercial,49.274881,-123.069323,4aa82cd4f964a520d44f20e3,Bump N Grind Specialty Coffee,13035,Coffee Shop,166
2414,Napier & Commercial,49.274881,-123.069323,4f0f9ae2e4b0297e54688b59,Windjammer,13051,Fish and Chips Shop,137
2415,Napier & Commercial,49.274881,-123.069323,4adf95f9f964a520d57b21e3,Turk's on the Drive,13035,Coffee Shop,174
2416,Napier & Commercial,49.274881,-123.069323,4f247ee0e4b0717a68890203,Renzo's Cafe,11166,Tailor,210
2417,Napier & Commercial,49.274881,-123.069323,5c40fec6c97f28002b4761da,Bombay Kitchen and Bar,13003,Bar,134
2418,Napier & Commercial,49.274881,-123.069323,4ab67bd3f964a5205c7720e3,Uprising Breads Bakery,13002,Bakery,222
2419,Napier & Commercial,49.274881,-123.069323,4ec6fe8a0e6158bafdff6f14,Andy's Bakery Ltd,13002,Bakery,153
2420,Napier & Commercial,49.274881,-123.069323,4bdce12e2a3a0f4751d3b4b6,Zawa Restaurant,13031,Burger Joint,161
2421,Napier & Commercial,49.274881,-123.069323,618045e2953047547763c21a,Vennie’s Sub Shop,13334,Sandwich Restaurant,185
2422,Napier & Commercial,49.274881,-123.069323,4aa9b1c3f964a520ea5420e3,Santa Barbara Market,17067,Fruit and Vegetable Store,251
2423,Napier & Commercial,49.274881,-123.069323,4c1246c08aedd13a66405137,Abruzzo Cappuccino Bar,13034,Café,257
2424,Britannia Parking Lot,49.275882,-123.071865,59f2476c65cdf8641b5f85f7,East Vancouver Brewing Co,13029,Brewery,121
2425,Britannia Parking Lot,49.275882,-123.071865,4ab67bd3f964a5205c7720e3,Uprising Breads Bakery,13002,Bakery,134
2426,Britannia Parking Lot,49.275882,-123.071865,5b242d9bc876c8002c2db876,The Downlow Chicken Shack,13055,Fried Chicken Joint,167
2427,Britannia Parking Lot,49.275882,-123.071865,54d173b2498e8535cfe052f3,Kin Kao Thai Kitchen,13352,Thai Restaurant,171
2428,Britannia Parking Lot,49.275882,-123.071865,4ab7c9c8f964a520cb7a20e3,Sunrise Pizza & Steak House,13065,Restaurant,165
2429,Britannia Parking Lot,49.275882,-123.071865,4cddb9c1c4f6a35d0b36c56c,Eternal Abundance,13039,Deli,166
2430,Britannia Parking Lot,49.275882,-123.071865,4aa82cd4f964a520d44f20e3,Bump N Grind Specialty Coffee,13035,Coffee Shop,187
2431,Britannia Parking Lot,49.275882,-123.071865,4aecb34ff964a52060ca21e3,Pizza Garden,13064,Pizzeria,198
2432,Britannia Parking Lot,49.275882,-123.071865,4f0f9ae2e4b0297e54688b59,Windjammer,13051,Fish and Chips Shop,164
2433,Britannia Parking Lot,49.275882,-123.071865,555df6c9498ec05757a9ef70,Moja Coffee,13035,Coffee Shop,215
2434,Britannia Parking Lot,49.275882,-123.071865,4ec6fe8a0e6158bafdff6f14,Andy's Bakery Ltd,13002,Bakery,166
2435,Britannia Parking Lot,49.275882,-123.071865,4aa7f9fff964a520684e20e3,Lime Japanese Cuisine,13263,Japanese Restaurant,170
2436,Britannia Parking Lot,49.275882,-123.071865,618045e2953047547763c21a,Vennie’s Sub Shop,13334,Sandwich Restaurant,174
2437,Britannia Parking Lot,49.275882,-123.071865,4b71d2caf964a520905e2de3,Britannia Sushi,13276,Sushi Restaurant,180
2438,Britannia Parking Lot,49.275882,-123.071865,5c40fec6c97f28002b4761da,Bombay Kitchen and Bar,13003,Bar,179
2439,Britannia Parking Lot,49.275882,-123.071865,5a4fb4e051950e051a18dfc9,Joe's Grill,13068,American Restaurant,182
2440,Britannia Parking Lot,49.275882,-123.071865,4bdce12e2a3a0f4751d3b4b6,Zawa Restaurant,13031,Burger Joint,182
2441,Britannia Parking Lot,49.275882,-123.071865,5fa469466e1d2e5056f399ee,Mogu Fried Chicken,13263,Japanese Restaurant,190
2442,Britannia Parking Lot,49.275882,-123.071865,5f00f72289dce8008504b1fa,The Lunch Lady,13379,Vietnamese Restaurant,210
2443,Britannia Parking Lot,49.275882,-123.071865,62e837209f438d4eca02a32f,The Drive Canteen,13382,Snack Place,220
2444,Britannia Parking Lot,49.275882,-123.071865,5d959d36718dfa0008f72e41,The Pizza Castle & Indian Curry,13377,Vegan and Vegetarian Restaurant,222
2445,Britannia Parking Lot,49.275882,-123.071865,5a3c6926898bdc16c1092eb1,Kulinarya,13146,Filipino Restaurant,239
2446,Thornton & National,49.273777,-123.092723,4eab424ad3e3846cbd041d91,Radical Tiki Bar,13007,Beer Garden,229
2447,Thornton & National,49.273777,-123.092723,4c1a7620b4e62d7f89d8d793,Java Music Club Inc,13034,Café,243
2448,Keith & 6th,49.265005,-123.079481,56cb6836498e5b0d3a7330b6,Blenz Coffee,13035,Coffee Shop,136
2449,Glen & 6th,49.265024,-123.08127,56cb6836498e5b0d3a7330b6,Blenz Coffee,13035,Coffee Shop,101
2450,Grant & Commercial,49.271377,-123.069416,5ad42c24345cbe490eba23b1,Sopra Sotto Pizzeria,13236,Italian Restaurant,23
2451,Grant & Commercial,49.271377,-123.069416,4b8f0753f964a5207a4533e3,Ginger Sushi,13035,Coffee Shop,43
2452,Grant & Commercial,49.271377,-123.069416,4f89dbf9e4b0af4d4e524dbb,Tatsu Japanese Bistro,13276,Sushi Restaurant,38
2453,Grant & Commercial,49.271377,-123.069416,4aa6ba15f964a520d44a20e3,Vera's on the Drive,13065,Restaurant,29
2454,Grant & Commercial,49.271377,-123.069416,4d0004d11ebe6dcb64be8491,Daily Catch Seafood Co,17059,Butcher,48
2455,Grant & Commercial,49.271377,-123.069416,4aab1084f964a520c75820e3,The Charlatan,13003,Bar,27
2456,Grant & Commercial,49.271377,-123.069416,606b7d432ec75a04d0601e2f,Merci Beaucoup Cafe,13001,Bagel Shop,15
2457,Grant & Commercial,49.271377,-123.069416,4abd7b62f964a520958a20e3,Dolce Amore,13046,Ice Cream Parlor,82
2458,Grant & Commercial,49.271377,-123.069416,4aad5edcf964a520f15f20e3,Marcello Ristorante & Pizzeria,13236,Italian Restaurant,78
2459,Grant & Commercial,49.271377,-123.069416,4ab69af4f964a5201a7820e3,Sake Maki,13276,Sushi Restaurant,65
2460,Grant & Commercial,49.271377,-123.069416,4f8e0f4ce4b018d8f5fde367,Famoso Neapolitan Pizzeria,13064,Pizzeria,93
2461,Grant & Commercial,49.271377,-123.069416,62840fd09850162b791dfdb7,Cozen,13263,Japanese Restaurant,36
2462,Grant & Commercial,49.271377,-123.069416,4fa33d77e4b0ad74eb4a7533,The Dime,13018,Pub,75
2463,Grant & Commercial,49.271377,-123.069416,5ae13f85c97f28002c732bd7,Toscani Coffee Bar,13035,Coffee Shop,43
2464,Grant & Commercial,49.271377,-123.069416,4d4de106d6f3224bc258a1a6,Cafe du Soleil,13034,Café,106
2465,Grant & Commercial,49.271377,-123.069416,5c55eb00418686002c9cdc8e,Livia Bakery,13002,Bakery,96
2466,Grant & Commercial,49.271377,-123.069416,5ceddc19b3d8e2002c05916a,Harbour Oyster + Bar,13338,Seafood Restaurant,60
2467,Grant & Commercial,49.271377,-123.069416,4b722a80f964a52020722de3,Arriva Ristorante Ltd,13236,Italian Restaurant,65
2468,Grant & Commercial,49.271377,-123.069416,511ffd76e4b0781dd9ddbf08,Scandilicious,13336,Scandinavian Restaurant,121
2469,Grant & Commercial,49.271377,-123.069416,515b874de4b03cdead301bce,La Mezcaleria,13306,Taco Restaurant,141
2470,Grant & Commercial,49.271377,-123.069416,4aa86b72f964a520375120e3,Memphis Blues Barbeque House,13026,BBQ Joint,115
2471,Grant & Commercial,49.271377,-123.069416,5e3e360cb882400008faa264,Bar Corso,13009,Cocktail Bar,79
2472,Grant & Commercial,49.271377,-123.069416,54c3105e498ee8c2a66f863c,Al Basha,13099,Chinese Restaurant,85
2473,Grant & Commercial,49.271377,-123.069416,4e44421d52b18fcc79989e9a,Paris Bakery,13002,Bakery,86
2474,Grant & Commercial,49.271377,-123.069416,5bea4dc33b8307002c18c02d,Ugly Dumpling,13072,Asian Restaurant,92
2475,Grant & Commercial,49.271377,-123.069416,4aa9b1c3f964a520ea5420e3,Santa Barbara Market,17067,Fruit and Vegetable Store,138
2476,Grant & Commercial,49.271377,-123.069416,4aa81dcdf964a5206a4f20e3,Lombardo's Pizzeria & Restaurant,13064,Pizzeria,169
2477,Grant & Commercial,49.271377,-123.069416,4f247ee0e4b0717a68890203,Renzo's Cafe,11166,Tailor,181
2478,Grant & Commercial,49.271377,-123.069416,5b920469a0215b002cd6b07f,Junior’s Bar & Grill,13018,Pub,118
2479,Grant & Commercial,49.271377,-123.069416,6185cf1787c1b16a90e5c67e,Loula’s,13177,Greek Restaurant,129
2480,Grant & Commercial,49.271377,-123.069416,56a02aab498e82754df82099,The Drive Pharmacy,15000,Health and Medicine,181
2481,Grant & Commercial,49.271377,-123.069416,4c1246c08aedd13a66405137,Abruzzo Cappuccino Bar,13034,Café,133
2482,Grant & Commercial,49.271377,-123.069416,502ef97ce4b047ef9a41d5aa,Absinthe Bistro,13027,Bistro,223
2483,Grant & Commercial,49.271377,-123.069416,4adf95f9f964a520d57b21e3,Turk's on the Drive,13035,Coffee Shop,216
2484,Grant & Commercial,49.271377,-123.069416,4abd7e1df964a520a58a20e3,Red Burrito,13049,Diner,190
