,avg_poi_rating,avg_poi_review_count,avg_poi_price,avg_poi_distance,avg_poi_popularity,poi_popularity_sum,id,latitude,longitude,name,total_slots
169,3.5714285714285716,89.14285714285714,1.6428571428571428,184.93940907101253,347.14285714285717,4860.0,b428c0e64d9b9fdb3bf8e85c95ffdf6b,49.280852,-123.084746,Campbell & Hastings,14
170,4.1,370.9,1.85,149.85783558941904,1505.725,30114.5,d085c6749a32517e1fb0d070e4128402,49.285512,-123.1384,Cardero & Davie,18
171,4.0,310.6,1.95,155.9634841189385,1234.325,24686.5,a6aec7b8c25da4c02829cd7839b8933d,49.27821,-123.136972,Aquatic Centre,34
172,4.025,359.85,2.15,207.72049642987454,1438.475,28769.5,c924f6a41b130fad49cfae47271314bc,49.281301,-123.139108,Beach & Broughton,22
173,3.975,368.3,1.75,131.71928632701582,1449.1,28982.0,8e93d0da1ee6caadf21ed9575b5fa9da,49.283298,-123.142288,Beach & Cardero,21
174,4.0,368.8,1.8,152.26141637804457,1478.3,29566.0,9413725a5d3bb5ce2ad0682b07a3ffab,49.280787,-123.115271,Georgia & Homer,18
175,3.875,364.45,1.7,161.25367191669366,1413.175,28263.5,7ed043a19e6a4ece742fe747b663bdbf,49.266476,-123.109389,Columbia & 5th,18
176,3.725,326.65,2.0,141.73457376466706,1208.55,24171.0,ce5dccf5a0f190bb4567a2fd93e7971e,49.290587,-123.13625,Haro & Denman,18
177,3.3333333333333335,107.22222222222223,2.111111111111111,206.4270118590321,414.0,3726.0,844aa75af0d3235a86ff827c81395afd,49.312568,-123.144177,Stanley Park - Prospect Point,22
178,2.9285714285714284,43.142857142857146,1.5714285714285714,211.6933986972105,155.92857142857142,1091.5,1d442ad1a71774c82688a45954e47bfd,49.262835,-123.152626,Arbutus & 10th,18
179,3.95,352.9,1.85,189.54303875142267,1434.375,28687.5,2781435bde344e1b64f1bebac6bc9008,49.256825,-123.105234,Ontario & 16th,14
180,3.775,193.8,1.9,159.9404285768111,749.55,14991.0,e9b37f2d9b7b2e2e3ade73f13acb69b2,49.275683,-123.124388,Richards & Davie,14
181,3.65,310.95,2.05,171.09442041167284,1139.55,22791.0,fffd87607aaae16fbb1f71615cbe7d17,49.263518,-123.09568,8th & Prince Edward,17
182,3.5,76.0,1.25,240.7475854619785,306.5,1226.0,da8b6e94f90ad41a3f8de10596992372,49.28691,-123.128818,Jervis & Robson,19
183,3.5,94.33333333333333,1.3333333333333333,292.39581697947455,384.1666666666667,1152.5,32f70f7ae14ba87523c6286a6c4d5c37,49.282503,-123.124697,Smithe & Burrard,20
184,3.75,68.625,1.625,154.36384003779807,274.25,2194.0,df5ab349a7a85d4b10da4cc3ec65c607,49.283749,-123.136133,Broughton & Davie,19
185,3.1666666666666665,102.33333333333333,2.0,49.28442232939457,305.1666666666667,915.5,e0318460138ffbf4692005d5b5a9f900,49.262944,-123.148109,Cypress & 10th,14
186,3.0,102.0,2.0,301.5162338615974,306.0,306.0,db51c556fe50ec1deefbc9697c70cb51,49.27029,-123.135025,Granville Island,20
187,3.5,43.0,1.5,105.02594557232555,150.5,301.0,58a026f0c506caec20697a4f90538450,49.280427,-123.074082,McLean & Pender,16
188,1.5,2.0,1.0,35.06242453039915,3.0,3.0,0e0aef6fabaa808b3a3cef24657257a4,49.279259,-123.119145,Richards & Smithe,18
189,1.5,2.0,1.0,198.24892347748764,3.0,3.0,90c746df94ce1a12f1f617acfe4a8ce3,49.285836,-123.127265,Bute & Robson,26
190,4.0,429.0,3.0,181.46851060732067,1716.0,1716.0,80b5c12ef21fd47275d37b2c9935249c,49.272969,-123.164325,Trafalgar & Cornwall,20
191,4.5,3.0,1.0,157.77698757512024,13.5,13.5,899f59a9994302e8e1e4be01117ef707,49.27247,-123.185643,Alma & Point Grey,24
192,3.2,52.8,1.4,162.55613982534368,194.9,974.5,8d2d5bb3b9142f781f2a7f441e6bad7a,49.271471,-123.17731,Point Grey & Blenheim,14
193,4.5,71.0,2.0,260.2858097177402,319.5,319.5,5de0fe55497681d4cc9dd25509cf51ab,49.290112,-123.127062,Hastings & Broughton,23
194,3.725,224.65,1.75,131.4023384801029,816.5,16330.0,2681455ba2d97283998a806b14d3e95c,49.263523,-123.155267,Yew & Broadway,18
195,3.5625,73.375,1.625,122.06724224292617,263.0,2104.0,064a7b39b1dbc4bfc4cf8f454e360c57,49.264928,-123.168068,8th & Macdonald,22
196,3.5555555555555554,36.55555555555556,1.7777777777777777,172.6306391027036,137.5,1237.5,9c1397c06e07bf74fc049f1a0872eea0,49.264483,-123.173926,Balaclava & Broadway,18
197,3.9705882352941178,200.76470588235293,1.588235294117647,229.0118432542515,798.3235294117648,13571.5,9763838317308a4766b83696986a157b,49.264579,-123.18373,Dunbar & Broadway,26
198,3.576923076923077,112.07692307692308,2.0,117.50516767847589,427.61538461538464,5559.0,c64ee19c62a363019ddbaedf71df2882,49.263746,-123.069892,Grandview & Commercial,16
199,3.8333333333333335,58.333333333333336,2.0,218.47984141291263,218.0,654.0,421516af381a11f54d07fc79be68d3d3,49.258761,-123.127071,14th & Oak,13
200,2.75,26.5,2.0,55.80835364935962,69.75,139.5,38f045e3f43f86eae42ca4c60257ade0,49.268974,-123.190701,Wallace & 4th,18
201,3.85,364.05,2.25,116.94306537506243,1419.275,28385.5,5ba6e9725b1b0ee8cd25df976e47726b,49.273011,-123.159663,Balsam & Cornwall,20
202,3.8,76.4,1.7,139.7458330077489,292.55,2925.5,f90ed7ad754ec04b7852941a480a4c77,49.266924,-123.173849,Balaclava & 6th,16
203,3.7,124.5,1.9,66.58197343511833,454.7,4547.0,abfaf72456a4828a22f5bf60d3a80777,49.264326,-123.164725,Trafalgar & Broadway,16
204,3.35,80.7,1.7,214.18272995663477,267.9,2679.0,2ff7eb4230654603592ab1b0780ec5e1,49.266636,-123.183661,Dunbar & 6th,16
205,3.775,277.75,1.95,170.67536330324504,1026.4,20528.0,ea9485fcdce0611243474d000e4ad248,49.254818,-123.114785,18th & Cambie,24
